YEAR,WEEK,TW,LW,TITLE,ARTIST,LABEL,WEEKS_ON_CHART,PEAK_POSITION,WEEKS_AT_1
1970,14,1,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,9,1,6 weeks at #1
1970,14,2,2,LET IT BE,The Beatles,Apple,3,2,
1970,14,3,3,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,6,3,
1970,14,4,6,ABC,Jackson 5,Motown,4,4,
1970,14,5,5,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,7,5,
1970,14,6,8,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,6,6,
1970,14,7,11,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,9,7,
1970,14,8,4,THE RAPPER,The Jaggerz,Kama Sutra,10,2,
1970,14,9,10,COME AND GET IT,Badfinger,Apple,9,9,
1970,14,10,12,"EASY COME, EASY GO",Bobby Sherman,Metromedia,9,10,
1970,14,11,7,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,16,7,
1970,14,12,9,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,12,3,
1970,14,13,19,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,9,13,
1970,14,14,14,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,13,4,
1970,14,15,15,CELEBRATE,Three Dog Night,Dunhill,6,15,
1970,14,16,22,UP THE LADDER TO THE ROOF,The Supremes,Motown,5,16,
1970,14,17,34,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,3,17,
1970,14,18,17,EVIL WAYS,Santana,Columbia,11,9,
1970,14,19,13,MA BELLE AMIE,The Tee Set,Colossus,11,5,
1970,14,20,29,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,5,20,
1970,14,21,21,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,7,21,
1970,14,22,18,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,13,10,
1970,14,23,25,THE BELLS,The Originals,Soul,9,23,
1970,14,24,26,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,8,24,
1970,14,25,16,KENTUCKY RAIN,Elvis Presley,RCA,8,16,
1970,14,26,20,TRAVELIN’ BAND / WHO’LL STOP THE RAIN,Creedence Clearwater Revival,Fantasy,10,2,
1970,14,27,28,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,8,27,
1970,14,28,35,LONG LONESOME HIGHWAY,Michael Parks,MGM,6,28,
1970,14,29,32,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,6,29,
1970,14,30,33,SHILO,Neil Diamond,Bang,9,30,
1970,14,31,51,REFLECTIONS OF MY LIFE,Marmalade,London,4,31,
1970,14,32,47,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,3,32,
1970,14,33,37,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,6,33,
1970,14,34,31,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,9,28,
1970,14,35,68,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,2,35,
1970,14,36,61,GET READY,Rare Earth,Rare Earth,4,36,
1970,14,37,41,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,3,37,
1970,14,38,36,IT’S A NEW DAY (Part 1),James Brown,King,8,32,
1970,14,39,39,TEMMA HARBOUR,Mary Hopkin,Apple,7,39,
1970,14,40,40,WHO’S YOUR BABY,The Archies,Kirshner,5,40,
1970,14,41,42,LET’S GIVE ADAM AND EVE ANOTHER CHANCE,Gary Puckett and the Union Gap,Columbia,5,41,
1970,14,42,74,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,2,42,
1970,14,43,71,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,4,43,
1970,14,44,43,JENNIFER TOMKINS,Street People,Musicor,14,36,
1970,14,45,53,MIGHTY JOE,The Shocking Blue,Colossus,5,45,
1970,14,46,45,GOTTA GET BACK TO YOU,Tommy James and the Shondells,Roulette,7,45,
1970,14,47,46,WALKING THROUGH THE COUNTRY,The Grass Roots,Dunhill,8,44,
1970,14,48,52,EASY TO BE FREE,Rick Nelson,Decca,5,48,
1970,14,49,48,TAKE A LOOK AROUND,Smith,Dunhill,7,43,
1970,14,50,56,"MY WOMAN MY WOMAN, MY WIFE",Marty Robbins,Columbia,4,50,
1970,15,1,2,LET IT BE,The Beatles,Apple,4,1,1 week at #1
1970,15,2,4,ABC,Jackson 5,Motown,5,2,
1970,15,3,3,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,7,3,
1970,15,4,6,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,7,4,
1970,15,5,1,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,10,1,
1970,15,6,5,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,8,5,
1970,15,7,7,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,10,7,
1970,15,8,9,COME AND GET IT,Badfinger,Apple,10,8,
1970,15,9,10,"EASY COME, EASY GO",Bobby Sherman,Metromedia,10,9,
1970,15,10,8,THE RAPPER,The Jaggerz,Kama Sutra,11,2,
1970,15,11,16,UP THE LADDER TO THE ROOF,The Supremes,Motown,6,11,
1970,15,12,23,THE BELLS,The Originals,Soul,10,12,
1970,15,13,13,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,10,13,
1970,15,14,20,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,6,14,
1970,15,15,17,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,4,15,
1970,15,16,14,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,14,4,
1970,15,17,12,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,13,3,
1970,15,18,18,EVIL WAYS,Santana,Columbia,12,9,
1970,15,19,11,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,17,7,
1970,15,20,15,CELEBRATE,Three Dog Night,Dunhill,7,15,
1970,15,21,24,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,9,21,
1970,15,22,32,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,4,22,
1970,15,23,21,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,8,21,
1970,15,24,33,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,7,24,
1970,15,25,30,SHILO,Neil Diamond,Bang,10,25,
1970,15,26,28,LONG LONESOME HIGHWAY,Michael Parks,MGM,7,26,
1970,15,27,29,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,7,27,
1970,15,28,22,DIDN’T I (Blow Your Mind This Time),The Delfonics,Philly Groove,14,10,
1970,15,29,19,MA BELLE AMIE,The Tee Set,Colossus,12,5,
1970,15,30,31,REFLECTIONS OF MY LIFE,Marmalade,London,5,30,
1970,15,31,25,KENTUCKY RAIN,Elvis Presley,RCA,9,16,
1970,15,32,27,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,9,27,
1970,15,33,35,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,3,33,
1970,15,34,37,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,4,34,
1970,15,35,36,GET READY,Rare Earth,Rare Earth,5,35,
1970,15,36,34,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,10,28,
1970,15,37,42,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,3,37,
1970,15,38,75,VEHICLE,The Ides Of March,Warner Brothers,3,38,
1970,15,39,43,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,5,39,
1970,15,40,58,LITTLE GREEN BAG,The George Baker Selection,Colossus,4,40,
1970,15,41,39,TEMMA HARBOUR,Mary Hopkin,Apple,8,39,
1970,15,44,40,WHO’S YOUR BABY,The Archies,Kirshner,6,40,
1970,15,42,50,"MY WOMAN MY WOMAN, MY WIFE",Marty Robbins,Columbia,5,42,
1970,15,43,45,MIGHTY JOE,The Shocking Blue,Colossus,6,43,
1970,15,45,41,LET’S GIVE ADAM AND EVE ANOTHER CHANCE,Gary Puckett and the Union Gap,Columbia,6,41,
1970,15,46,52,I COULD WRITE A BOOK,Jerry Butler,Mercury,4,46,
1970,15,47,54,CALIFORNIA GIRL,Eddie Floyd,Stax,8,47,
1970,15,48,48,EASY TO BE FREE,Rick Nelson,Decca,6,48,
1970,15,49,44,JENNIFER TOMKINS,Street People,Musicor,15,36,
1970,15,50,53,TO THE OTHER WOMAN (I’m the Other Woman),Doris Duke,Canyon,7,50,
1970,16,1,1,LET IT BE,The Beatles,Apple,5,1,2 weeks at #1
1970,16,2,2,ABC,Jackson 5,Motown,6,2,
1970,16,3,4,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,8,3,
1970,16,4,3,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,8,3,
1970,16,5,6,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,9,5,
1970,16,6,5,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,11,1,
1970,16,7,8,COME AND GET IT,Badfinger,Apple,11,7,
1970,16,8,14,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,7,8,
1970,16,9,15,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,5,9,
1970,16,10,11,UP THE LADDER TO THE ROOF,The Supremes,Motown,7,10,
1970,16,11,9,"EASY COME, EASY GO",Bobby Sherman,Metromedia,11,9,
1970,16,12,12,THE BELLS,The Originals,Soul,11,12,
1970,16,13,7,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,11,7,
1970,16,14,10,THE RAPPER,The Jaggerz,Kama Sutra,12,2,
1970,16,15,21,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,10,15,
1970,16,16,22,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,5,16,
1970,16,17,33,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,4,17,
1970,16,18,30,REFLECTIONS OF MY LIFE,Marmalade,London,6,18,
1970,16,19,17,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,14,3,
1970,16,20,26,LONG LONESOME HIGHWAY,Michael Parks,MGM,8,20,
1970,16,21,18,EVIL WAYS,Santana,Columbia,13,9,
1970,16,22,20,CELEBRATE,Three Dog Night,Dunhill,8,15,
1970,16,23,24,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,8,23,
1970,16,24,27,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,8,24,
1970,16,25,25,SHILO,Neil Diamond,Bang,11,25,
1970,16,26,13,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,11,13,
1970,16,27,19,"HE AIN’T HEAVY, HE’S MY BROTHER",The Hollies,Epic,18,7,
1970,16,28,39,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,6,28,
1970,16,29,23,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,9,21,
1970,16,30,34,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,5,30,
1970,16,31,16,RAINY NIGHT IN GEORGIA,Brook Benton,Cotillion,15,4,
1970,16,32,38,VEHICLE,The Ides Of March,Warner Brothers,4,32,
1970,16,33,35,GET READY,Rare Earth,Rare Earth,6,33,
1970,16,34,37,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,4,34,
1970,16,35,40,LITTLE GREEN BAG,The George Baker Selection,Colossus,5,35,
1970,16,36,32,ALL I HAVE TO DO IS DREAM,Bobbie Gentry and Glen Campbell,Capitol,10,27,
1970,16,37,52,EVERYTHING IS BEAUTIFUL,Ray Stevens,Barnaby,3,37,
1970,16,38,68,CECILIA,Simon and Garfunkel,Columbia,2,38,
1970,16,39,36,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,11,28,
1970,16,40,56,LOVE ON A TWO-WAY STREET,The Moments,Stang,2,40,
1970,16,41,57,MAKE ME SMILE,Chicago,Columbia,3,41,
1970,16,42,42,"MY WOMAN MY WOMAN, MY WIFE",Marty Robbins,Columbia,6,42,
1970,16,43,59,COME RUNNING,Van Morrison,Warner Brothers,3,43,
1970,16,44,90,AIRPORT LOVE THEME (Gwen and Vern),Vincent Bell,Decca,2,44,
1970,16,45,47,CALIFORNIA GIRL,Eddie Floyd,Stax,9,45,
1970,16,46,66,WHAT IS TRUTH,Johnny Cash,Columbia,2,46,
1970,16,47,61,THE GIRLS’ SONG,The 5th Dimension,Soul City,3,47,
1970,16,48,73,WHICH WAY YOU GOIN’ BILLY,The Poppy Family Featuring Susan Jacks,London,4,48,
1970,16,49,44,WHO’S YOUR BABY,The Archies,Kirshner,7,40,
1970,16,50,43,MIGHTY JOE,The Shocking Blue,Colossus,7,43,
1970,17,1,2,ABC,Jackson 5,Motown,7,1,1 week at #1
1970,17,2,1,LET IT BE,The Beatles,Apple,6,1,
1970,17,3,3,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,9,3,
1970,17,4,4,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,9,3,
1970,17,5,9,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,6,5,
1970,17,6,5,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,10,5,
1970,17,7,7,COME AND GET IT,Badfinger,Apple,12,7,
1970,17,8,8,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,8,8,
1970,17,9,6,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,12,1,
1970,17,10,16,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,6,10,
1970,17,11,10,UP THE LADDER TO THE ROOF,The Supremes,Motown,8,10,
1970,17,12,15,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,11,12,
1970,17,13,11,"EASY COME, EASY GO",Bobby Sherman,Metromedia,12,9,
1970,17,14,18,REFLECTIONS OF MY LIFE,Marmalade,London,7,14,
1970,17,15,13,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,12,7,
1970,17,16,17,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,5,16,
1970,17,17,12,THE BELLS,The Originals,Soul,12,12,
1970,17,18,28,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,7,18,
1970,17,19,32,VEHICLE,The Ides Of March,Warner Brothers,5,19,
1970,17,20,20,LONG LONESOME HIGHWAY,Michael Parks,MGM,9,20,
1970,17,21,37,EVERYTHING IS BEAUTIFUL,Ray Stevens,Barnaby,4,21,
1970,17,22,23,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,9,22,
1970,17,23,24,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,9,23,
1970,17,24,25,SHILO,Neil Diamond,Bang,12,24,
1970,17,25,14,THE RAPPER,The Jaggerz,Kama Sutra,13,2,
1970,17,26,34,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,5,26,
1970,17,27,38,CECILIA,Simon and Garfunkel,Columbia,3,27,
1970,17,28,30,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,6,28,
1970,17,29,22,CELEBRATE,Three Dog Night,Dunhill,9,15,
1970,17,30,19,GIVE ME JUST A LITTLE MORE TIME,The Chairmen Of the Board,Invictus,15,3,
1970,17,31,46,WHAT IS TRUTH,Johnny Cash,Columbia,3,31,
1970,17,32,33,GET READY,Rare Earth,Rare Earth,7,32,
1970,17,33,40,LOVE ON A TWO-WAY STREET,The Moments,Stang,3,33,
1970,17,34,35,LITTLE GREEN BAG,The George Baker Selection,Colossus,6,34,
1970,17,35,44,AIRPORT LOVE THEME (Gwen and Vern),Vincent Bell,Decca,3,35,
1970,17,36,29,GOTTA HOLD ON TO THIS FEELING,Jr. Walker and the All Stars,Soul,10,21,
1970,17,37,26,CALL ME / SON OF A PREACHER MAN,Aretha Franklin,Atlantic,12,13,
1970,17,38,48,WHICH WAY YOU GOIN’ BILLY,The Poppy Family Featuring Susan Jacks,London,5,38,
1970,17,39,43,COME RUNNING,Van Morrison,Warner Brothers,4,39,
1970,17,40,41,MAKE ME SMILE,Chicago,Columbia,4,40,
1970,17,42,39,DO THE FUNKY CHICKEN,Rufus Thomas,Stax,12,28,
1970,17,41,61,COME SATURDAY MORNING,The Sandpipers,A&M,11,41,
1970,17,43,52,OH HAPPY DAY,Glen Campbell,Capitol,3,43,
1970,17,44,47,THE GIRLS’ SONG,The 5th Dimension,Soul City,4,44,
1970,17,45,45,CALIFORNIA GIRL,Eddie Floyd,Stax,10,45,
1970,17,46,72,THE LETTER,Joe Cocker,A&M,2,46,
1970,17,47,64,MISS AMERICA,Mark Lindsay,Columbia,4,47,
1970,17,50,42,"MY WOMAN MY WOMAN, MY WIFE",Marty Robbins,Columbia,7,42,
1970,18,1,1,ABC,Jackson 5,Motown,8,1,2 weeks at #1
1970,18,2,2,LET IT BE,The Beatles,Apple,7,1,
1970,18,3,3,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,10,3,
1970,18,4,5,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,7,4,
1970,18,5,4,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,10,3,
1970,18,6,8,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,9,6,
1970,18,7,6,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,11,5,
1970,18,8,7,COME AND GET IT,Badfinger,Apple,13,7,
1970,18,9,19,VEHICLE,The Ides Of March,Warner Brothers,6,9,
1970,18,10,10,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,7,10,
1970,18,11,12,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,12,11,
1970,18,12,11,UP THE LADDER TO THE ROOF,The Supremes,Motown,9,10,
1970,18,13,14,REFLECTIONS OF MY LIFE,Marmalade,London,8,13,
1970,18,14,9,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,13,1,
1970,18,15,16,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,6,15,
1970,18,16,21,EVERYTHING IS BEAUTIFUL,Ray Stevens,Barnaby,5,16,
1970,18,17,18,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,8,17,
1970,18,18,13,"EASY COME, EASY GO",Bobby Sherman,Metromedia,13,9,
1970,18,19,27,CECILIA,Simon and Garfunkel,Columbia,4,19,
1970,18,20,33,LOVE ON A TWO-WAY STREET,The Moments,Stang,4,20,
1970,18,21,17,THE BELLS,The Originals,Soul,13,12,
1970,18,22,22,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,10,22,
1970,18,23,23,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,10,23,
1970,18,24,32,GET READY,Rare Earth,Rare Earth,8,24,
1970,18,25,28,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,7,25,
1970,18,26,26,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,6,26,
1970,18,27,15,HOUSE OF THE RISING SUN,Frijid Pink,Parrot,13,7,
1970,18,28,31,WHAT IS TRUTH,Johnny Cash,Columbia,4,28,
1970,18,29,34,LITTLE GREEN BAG,The George Baker Selection,Colossus,7,29,
1970,18,30,48,UP AROUND THE BEND / RUN THROUGH THE JUNGLE,Creedence Clearwater Revival,Fantasy,2,30,
1970,18,31,20,LONG LONESOME HIGHWAY,Michael Parks,MGM,10,20,
1970,18,32,38,WHICH WAY YOU GOIN’ BILLY,The Poppy Family Featuring Susan Jacks,London,6,32,
1970,18,33,24,SHILO,Neil Diamond,Bang,13,24,
1970,18,34,35,AIRPORT LOVE THEME (Gwen and Vern),Vincent Bell,Decca,4,34,
1970,18,35,40,MAKE ME SMILE,Chicago,Columbia,5,35,
1970,18,36,54,VIVA TIRADO (Part 1),El Chicano,Kapp,4,36,
1970,18,37,49,REACH OUT AND TOUCH (Somebody’s Hand),Diana Ross,Motown,2,37,
1970,18,38,56,PUPPET MAN,The 5th Dimension,Bell,3,38,
1970,18,39,39,COME RUNNING,Van Morrison,Warner Brothers,5,39,
1970,18,40,41,COME SATURDAY MORNING,The Sandpipers,A&M,12,40,
1970,18,41,46,THE LETTER,Joe Cocker,A&M,3,41,
1970,18,42,43,OH HAPPY DAY,Glen Campbell,Capitol,4,42,
1970,18,43,52,HEY LAWDY MAMA,Steppenwolf,Dunhill,4,43,
1970,18,44,44,THE GIRLS’ SONG,The 5th Dimension,Soul City,5,44,
1970,18,45,47,MISS AMERICA,Mark Lindsay,Columbia,5,45,
1970,18,46,53,HITCHIN’ A RIDE,Vanity Fare,Page One,7,46,
1970,18,47,45,CALIFORNIA GIRL,Eddie Floyd,Stax,11,45,
1970,18,48,58,LET ME GO TO HIM,Dionne Warwick,Scepter,3,48,
1970,18,50,55,YOU MAKE ME REAL / ROADHOUSE BLUES,The Doors,Elektra,4,50,
1970,19,1,4,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,8,1,1 week at #1
1970,19,2,1,ABC,Jackson 5,Motown,9,1,
1970,19,3,2,LET IT BE,The Beatles,Apple,8,1,
1970,19,4,9,VEHICLE,The Ides Of March,Warner Brothers,7,4,
1970,19,5,3,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,11,3,
1970,19,6,6,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,10,6,
1970,19,7,16,EVERYTHING IS BEAUTIFUL,Ray Stevens,Barnaby,6,7,
1970,19,8,5,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,11,3,
1970,19,9,10,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,8,9,
1970,19,10,13,REFLECTIONS OF MY LIFE,Marmalade,London,9,10,
1970,19,11,15,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,7,11,
1970,19,12,11,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,13,11,
1970,19,13,30,UP AROUND THE BEND / RUN THROUGH THE JUNGLE,Creedence Clearwater Revival,Fantasy,3,13,
1970,19,14,19,CECILIA,Simon and Garfunkel,Columbia,5,14,
1970,19,15,17,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,9,15,
1970,19,16,20,LOVE ON A TWO-WAY STREET,The Moments,Stang,5,16,
1970,19,17,12,UP THE LADDER TO THE ROOF,The Supremes,Motown,10,10,
1970,19,18,8,COME AND GET IT,Badfinger,Apple,14,7,
1970,19,19,24,GET READY,Rare Earth,Rare Earth,9,19,
1970,19,20,28,WHAT IS TRUTH,Johnny Cash,Columbia,5,20,
1970,19,21,14,BRIDGE OVER TROUBLED WATER,Simon and Garfunkel,Columbia,14,1,
1970,19,22,7,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,12,5,
1970,19,23,32,WHICH WAY YOU GOIN’ BILLY,The Poppy Family Featuring Susan Jacks,London,7,23,
1970,19,24,18,"EASY COME, EASY GO",Bobby Sherman,Metromedia,14,9,
1970,19,25,35,MAKE ME SMILE,Chicago,Columbia,6,25,
1970,19,26,41,THE LETTER,Joe Cocker,A&M,4,26,
1970,19,27,29,LITTLE GREEN BAG,The George Baker Selection,Colossus,8,27,
1970,19,28,23,TENNESSEE BIRD WALK,Jack Blanchard and Misty Morgan,Wayside,11,23,
1970,19,29,26,EVERYBODY’S OUT OF TOWN,B.J. Thomas,Scepter,7,26,
1970,19,30,37,REACH OUT AND TOUCH (Somebody’s Hand),Diana Ross,Motown,3,30,
1970,19,31,49,DAUGHTER OF DARKNESS,Tom Jones,Parrot,2,31,
1970,19,32,34,AIRPORT LOVE THEME (Gwen and Vern),Vincent Bell,Decca,5,32,
1970,19,33,31,LONG LONESOME HIGHWAY,Michael Parks,MGM,11,20,
1970,19,34,38,PUPPET MAN,The 5th Dimension,Bell,4,34,
1970,19,35,36,VIVA TIRADO (Part 1),El Chicano,Kapp,5,35,
1970,19,36,40,COME SATURDAY MORNING,The Sandpipers,A&M,13,36,
1970,19,37,33,SHILO,Neil Diamond,Bang,14,24,
1970,19,38,43,HEY LAWDY MAMA,Steppenwolf,Dunhill,5,38,
1970,19,39,48,LET ME GO TO HIM,Dionne Warwick,Scepter,4,39,
1970,19,40,42,OH HAPPY DAY,Glen Campbell,Capitol,5,40,
1970,19,41,21,THE BELLS,The Originals,Soul,14,12,
1970,19,45,25,YOU NEED LOVE LIKE I DO (Don’t You),Gladys Knight and the Pips,Soul,8,25,
1970,19,46,22,YOU’RE THE ONE (Part 1),Little Sister,Stone Flower,11,22,
1970,19,49,39,COME RUNNING,Van Morrison,Warner Brothers,6,39,
1970,19,42,46,HITCHIN’ A RIDE,Vanity Fare,Page One,8,42,
1970,19,43,44,THE GIRLS’ SONG,The 5th Dimension,Soul City,6,43,
1970,19,44,45,MISS AMERICA,Mark Lindsay,Columbia,6,44,
1970,19,47,63,THE SEEKER,The Who,Decca,4,47,
1970,19,48,53,DON’T STOP NOW / SINCE I DON’T HAVE YOU,Eddie Holman,ABC,6,48,
1970,19,50,51,CHICKEN STRUT,The Meters,Josie,6,50,
1970,20,1,1,AMERICAN WOMAN / NO SUGAR TONIGHT,The Guess Who,RCA,9,1,2 weeks at #1
1970,20,2,2,ABC,Jackson 5,Motown,10,1,
1970,20,3,4,VEHICLE,The Ides Of March,Warner Brothers,8,3,
1970,20,4,3,LET IT BE,The Beatles,Apple,9,1,
1970,20,5,14,CECILIA,Simon and Garfunkel,Columbia,6,5,
1970,20,6,5,SPIRIT IN THE SKY,Norman Greenbaum,Reprise,12,3,
1970,20,7,7,EVERYTHING IS BEAUTIFUL,Ray Stevens,Barnaby,7,7,
1970,20,8,9,TURN BACK THE HANDS OF TIME,Tyrone Davis,Dakar,9,8,
1970,20,9,13,UP AROUND THE BEND / RUN THROUGH THE JUNGLE,Creedence Clearwater Revival,Fantasy,4,9,
1970,20,10,10,REFLECTIONS OF MY LIFE,Marmalade,London,10,10,
1970,20,11,11,WOODSTOCK,"Crosby, Stills, Nash, and Young",Atlantic,8,11,
1970,20,12,16,LOVE ON A TWO-WAY STREET,The Moments,Stang,6,12,
1970,20,13,15,FOR THE LOVE OF HIM,Bobbi Martin,United Artists,10,13,
1970,20,14,12,SOMETHING’S BURNING,Kenny Rogers and the First Edition,Reprise,14,11,
1970,20,15,6,LOVE OR LET ME BE LONELY,The Friends Of Distinction,RCA,11,6,
1970,20,16,19,GET READY,Rare Earth,Rare Earth,10,16,
1970,20,17,23,WHICH WAY YOU GOIN’ BILLY,The Poppy Family Featuring Susan Jacks,London,8,17,
1970,20,18,8,INSTANT KARMA (We All Shine On),John Ono Lennon,Apple,12,3,
1970,20,19,25,MAKE ME SMILE,Chicago,Columbia,7,19,
1970,20,20,20,WHAT IS TRUTH,Johnny Cash,Columbia,6,20,
1970,20,21,26,THE LETTER,Joe Cocker,A&M,5,21,
1970,20,22,17,UP THE LADDER TO THE ROOF,The Supremes,Motown,11,10,
1970,20,23,31,DAUGHTER OF DARKNESS,Tom Jones,Parrot,3,23,
1970,20,24,22,LOVE GROWS (Where My Rosemary Goes),Edison Lighthouse,Bell,13,5,
1970,20,25,36,COME SATURDAY MORNING,The Sandpipers,A&M,14,25,
1970,20,26,34,PUPPET MAN,The 5th Dimension,Bell,5,26,
1970,20,27,27,LITTLE GREEN BAG,The George Baker Selection,Colossus,9,27,
1970,20,28,30,REACH OUT AND TOUCH (Somebody’s Hand),Diana Ross,Motown,4,28,
1970,20,29,18,COME AND GET IT,Badfinger,Apple,15,7,
1970,20,30,35,VIVA TIRADO (Part 1),El Chicano,Kapp,6,30,
