"artist_id","common_name","wiki_url","genre"
"4979","Nellee Hooper","https://en.wikipedia.org/wiki/Nellee_Hooper","trip hop"
"4979","Nellee Hooper","https://en.wikipedia.org/wiki/Nellee_Hooper","r&b"
"4979","Nellee Hooper","https://en.wikipedia.org/wiki/Nellee_Hooper","rock"
"4979","Nellee Hooper","https://en.wikipedia.org/wiki/Nellee_Hooper","house"
"4980","Caron Wheeler","https://en.wikipedia.org/wiki/Caron_Wheeler","r&b"
"4980","Caron Wheeler","https://en.wikipedia.org/wiki/Caron_Wheeler","soul"
"4980","Caron Wheeler","https://en.wikipedia.org/wiki/Caron_Wheeler","pop"
"4980","Caron Wheeler","https://en.wikipedia.org/wiki/Caron_Wheeler","reggae"
"4983","Kevin Rowland","https://en.wikipedia.org/wiki/Kevin_Rowland","punk rock"
"4983","Kevin Rowland","https://en.wikipedia.org/wiki/Kevin_Rowland","new wave"
"4983","Kevin Rowland","https://en.wikipedia.org/wiki/Kevin_Rowland","soul"
"4983","Kevin Rowland","https://en.wikipedia.org/wiki/Kevin_Rowland","pop"
"4987","Jerry Dammers","https://en.wikipedia.org/wiki/Jerry_Dammers","ska"
"4987","Jerry Dammers","https://en.wikipedia.org/wiki/Jerry_Dammers","2 tone"
"4998","Gary Barlow","https://en.wikipedia.org/wiki/Gary_Barlow","pop"
"5000","Sterling Morrison","https://en.wikipedia.org/wiki/Sterling_Morrison","rock"
"5000","Sterling Morrison","https://en.wikipedia.org/wiki/Sterling_Morrison","experimental rock"
"5000","Sterling Morrison","https://en.wikipedia.org/wiki/Sterling_Morrison","proto-punk"
"5000","Sterling Morrison","https://en.wikipedia.org/wiki/Sterling_Morrison","art rock"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","experimental rock"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","proto-punk"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","rock and roll"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","art rock"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","avant garde"
"5001","Maureen Tucker","https://en.wikipedia.org/wiki/Moe_Tucker","folk rock"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","hard rock"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","jazz fusion"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","heavy metal"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","funk"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","blues"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","r&b"
"5002","Steve Lukather","https://en.wikipedia.org/wiki/Steve_Lukather","yacht rock"
"5009","Gary Langan","https://en.wikipedia.org/wiki/Gary_Langan","rock"
"5009","Gary Langan","https://en.wikipedia.org/wiki/Gary_Langan","synth-pop"
"5009","Gary Langan","https://en.wikipedia.org/wiki/Gary_Langan","electronic"
