"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"78522","Cécile Corbel","https://en.wikipedia.org/wiki/Cécile_Corbel","celtic","world","","","","","","","","","","","","","world","","","","","","","","","","",""
"78533","På Slaget 12","https://en.wikipedia.org/wiki/På_Slaget_12","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78602","Waylon [1]","https://en.wikipedia.org/wiki/Waylon_(singer)","country","pop","rock","soul","","","","","","","","","","","pop","rock","r&b & soul","","","","","","","","",""
"78738","Tatsuya Takahashi","https://en.wikipedia.org/wiki/Tatsuya_Takahashi_(saxophonist)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78746","5 Seconds of Summer","https://en.wikipedia.org/wiki/5_Seconds_of_Summer","pop rock","pop","pop-punk","power pop","new wave","","","","","","","","","rock","pop","","rock","electronic","","","","","","","",""
"78830","Stefan Borsch","https://en.wikipedia.org/wiki/Stefan_Borsch","dansband","schlager","","","","","","","","","","","","","pop","","","","","","","","","","",""
"78993","Nancy Boyd","https://en.wikipedia.org/wiki/Nancy_Boyd_(singer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79059","Artists United Against Apartheid","https://en.wikipedia.org/wiki/Artists_United_Against_Apartheid","various-rock","hip hop","jazz","","","","","","","","","","","","electronic","jazz","","","","","","","","","",""
"79091","Mic Michaeli","https://en.wikipedia.org/wiki/Mic_Michaeli","heavy metal","hard rock","glam metal","","","","","","","","","","","","rock","metal","","","","","","","","","",""
"79105","Uke-Hunt","https://en.wikipedia.org/wiki/Uke-Hunt","folk music","","","","","","","","","","","","","","","","","","","","","","","","",""
"79117","Tatsuro Yamashita","https://en.wikipedia.org/wiki/Tatsuro_Yamashita","city pop","disco","funk","kaykyoku","r&b","soft rock","soul","","","","","","","electronic","electronic","electronic","","electronic","rock","r&b & soul","","","","","",""
"79121","Kurt Schneider","https://en.wikipedia.org/wiki/Kurt_Hugo_Schneider","pop","acoustic","synthpop","","","","","","","","","","","pop","","","","","","","","","","","",""
"79122","Against the Current","https://en.wikipedia.org/wiki/Against_the_Current_(band)","pop rock","pop-punk","alternative rock","synth-pop","","","","","","","","","","rock","","rock","electronic","","","","","","","","",""
"79156","Tori Kelly","https://en.wikipedia.org/wiki/Tori_Kelly","r&b","pop","hip hop","soul","gospel","","","","","","","","","electronic","pop","electronic","r&b & soul","other","","","","","","","",""
"79241","The Narrative","https://en.wikipedia.org/wiki/The_Narrative","indie rock","indie pop","soft rock","","","","","","","","","","","rock","pop","rock","","","","","","","","","",""
"79254","Amy Diamond","https://en.wikipedia.org/wiki/Amy_Deasismont","pop","indie pop","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"79303","Dea Norberg","https://en.wikipedia.org/wiki/Dea_Norberg","pop","soul","r&b","rock","","","","","","","","","","pop","r&b & soul","electronic","rock","","","","","","","","",""
"79313","Miho Fukuhara","https://en.wikipedia.org/wiki/Miho_Fukuhara","j-pop","pop","","","","","","","","","","","","world","pop","","","","","","","","","","",""
"79324","Peter Plate","https://en.wikipedia.org/wiki/Peter_Plate","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"79504","Fat Larry's Band","https://en.wikipedia.org/wiki/Fat_Larry's_Band","funk","r&b","","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"79667","Clammbon","https://en.wikipedia.org/wiki/Clammbon","alternative rock","indie pop","progressive rock","shibuya-kei","","","","","","","","","","rock","pop","rock","pop","","","","","","","","",""
"79674","Angel Olsen","https://en.wikipedia.org/wiki/Angel_Olsen","art pop","indie folk","indie rock","alternative country","","","","","","","","","","pop","folk","rock","","","","","","","","","",""
"79734","Anna Bergendahl","https://en.wikipedia.org/wiki/Anna_Bergendahl","pop","folk-pop","country pop","","","","","","","","","","","pop","","pop","","","","","","","","","",""
"80154","Olle Adolphson","https://en.wikipedia.org/wiki/Olle_Adolphson","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80246","Oceansize","https://en.wikipedia.org/wiki/Oceansize","new prog","post-rock","alternative rock","space rock","","","","","","","","","","rock","electronic","rock","electronic","","","","","","","","",""
"80312","Dik Fraser","https://en.wikipedia.org/wiki/Richard_Fraser_(lyricist)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80400","Ricky Reed","https://en.wikipedia.org/wiki/Ricky_Reed","hip hop","pop","electronic","","","","","","","","","","","electronic","pop","electronic","","","","","","","","","",""
"80441","M83","https://en.wikipedia.org/wiki/M83_(band)","synth-pop","shoegaze","dream pop","post-rock","ambient","electronic rock","","","","","","","","electronic","rock","rock","electronic","electronic","electronic","","","","","","",""
"80446","Ilya","https://en.wikipedia.org/wiki/Ilya_Salmanzadeh","pop","europop","hip hop","r&b","","","","","","","","","","pop","pop","electronic","electronic","","","","","","","","",""
"80462","Anna Vissi","https://en.wikipedia.org/wiki/Anna_Vissi","lako","pop","dance","entehno","pop rock","","","","","","","","","","pop","","","rock","","","","","","","",""
"80487","Jodi Benson","https://en.wikipedia.org/wiki/Jodi_Benson","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80521","TRF","https://en.wikipedia.org/wiki/TRF_(group)","j-pop","rave","techno","house","","","","","","","","","","world","","electronic","","","","","","","","","",""
"80782","Human Highway","https://en.wikipedia.org/wiki/Human_Highway_(band)","indie rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"80808","Sabur? Kitajima","https://en.wikipedia.org/wiki/Saburō_Kitajima","enka","","","","","","","","","","","","","world","","","","","","","","","","","",""
"80814","Jeff Wayne","https://en.wikipedia.org/wiki/Jeff_Wayne","progressive rock","rock","pop","","","","","","","","","","","rock","rock","pop","","","","","","","","","",""
"80859","Miki Nakatani","https://en.wikipedia.org/wiki/Miki_Nakatani","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80884","Mischief Brew","https://en.wikipedia.org/wiki/Mischief_Brew","folk punk","anarcho-punk","","","","","","","","","","","","punk","","","","","","","","","","","",""
"80980","Cashmere Cat","https://en.wikipedia.org/wiki/Cashmere_Cat","r&b","alternative r&b","electronic","future bass","hip hop","dancehall","","","","","","","","electronic","electronic","electronic","electronic","electronic","world","","","","","","",""
"81001","Neck Deep","https://en.wikipedia.org/wiki/Neck_Deep","pop-punk","","","","","","","","","","","","","","","","","","","","","","","","",""
"81002","You Me at Six","https://en.wikipedia.org/wiki/You_Me_at_Six","pop-punk","alternative rock","pop rock","post-hardcore","","","","","","","","","","","rock","rock","punk","","","","","","","","",""
"81005","State Champs [1]","https://en.wikipedia.org/wiki/State_Champs","pop-punk","","","","","","","","","","","","","","","","","","","","","","","","",""
"81041","Crazy Ken Band","https://en.wikipedia.org/wiki/Crazy_Ken_Band","funk","rock and roll","pop","","","","","","","","","","","electronic","rock","pop","","","","","","","","","",""
"81045","Seeed","https://en.wikipedia.org/wiki/Seeed","dancehall","reggae fusion","reggae","hip hop","","","","","","","","","","world","world","world","electronic","","","","","","","","",""
"81269","Fred Åkerström","https://en.wikipedia.org/wiki/Fred_Åkerström","folk music","","","","","","","","","","","","","","","","","","","","","","","","",""
"81444","Lucius","https://en.wikipedia.org/wiki/Lucius_(band)","indie pop","country pop","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"81447","Ina Wroldsen","https://en.wikipedia.org/wiki/Ina_Wroldsen","electropop","folktronica","house","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"81457","Alex Delicata","https://en.wikipedia.org/wiki/Alex_Delicata","pop","country","hip-hop","r&b","","","","","","","","","","pop","","","electronic","","","","","","","","",""
"81562","Karen Mok","https://en.wikipedia.org/wiki/Karen_Mok","cantopop","c-rock","alternative pop","pop rock","jazz","mandopop","","","","","","","","world","","pop","rock","jazz","world","","","","","","",""
"81610","Leslie Cheung","https://en.wikipedia.org/wiki/Leslie_Cheung","cantopop","mandopop","","","","","","","","","","","","world","world","","","","","","","","","","",""
"81630","Nanne Grönvall","https://en.wikipedia.org/wiki/Nanne_Grönvall","pop","schlager","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"81711","Momoe Yamaguchi","https://en.wikipedia.org/wiki/Momoe_Yamaguchi","pop","kaykyoku","","","","","","","","","","","","pop","","","","","","","","","","","",""
"81725","Sally Yeh","https://en.wikipedia.org/wiki/Sally_Yeh","cantopop","mandopop","","","","","","","","","","","","world","world","","","","","","","","","","",""
"81778","Elisa Fiorillo","https://en.wikipedia.org/wiki/Elisa_Fiorillo","funk","soul","pop","rock","","","","","","","","","","electronic","r&b & soul","pop","rock","","","","","","","","",""
"81786","Frans Bauer","https://en.wikipedia.org/wiki/Frans_Bauer","pop","schlager","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"81804","Neil Thrasher","https://en.wikipedia.org/wiki/Neil_Thrasher","country","","","","","","","","","","","","","","","","","","","","","","","","",""
"81875","Akina Nakamori","https://en.wikipedia.org/wiki/Akina_Nakamori","j-pop","kaykyoku","","","","","","","","","","","","world","","","","","","","","","","","",""
"81883","Masahiko Kondo","https://en.wikipedia.org/wiki/Masahiko_Kondō","j-pop","hard rock","kaykyoku","","","","","","","","","","","world","rock","","","","","","","","","","",""
"81910","Nasty Kutt","https://en.wikipedia.org/wiki/William_Wiik_Larsen","pop","hip hop","country music","world music","reggae","rock music","electronic dance music","","","","","","","pop","electronic","","","world","","","","","","","",""
"81970","Tove Lo","https://en.wikipedia.org/wiki/Tove_Lo","electropop","synth-pop","dance-pop","indie pop","","","","","","","","","","electronic","electronic","electronic","pop","","","","","","","","",""
"82081","The Cadillac Three","https://en.wikipedia.org/wiki/The_Cadillac_Three","southern rock","hard rock","country rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"82191","Clean Bandit","https://en.wikipedia.org/wiki/Clean_Bandit","electronic","classical crossover","electropop","dance-pop","","","","","","","","","","electronic","pop","electronic","electronic","","","","","","","","",""
"82211","André Brasseur","https://en.wikipedia.org/wiki/André_Brasseur","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82243","George Ezra","https://en.wikipedia.org/wiki/George_Ezra","folk rock","folk pop","soul","blues","","","","","","","","","","rock","pop","r&b & soul","","","","","","","","","",""
"82343","FKA Twigs","https://en.wikipedia.org/wiki/FKA_Twigs","avant-pop","electronic","art pop","r&b","trip hop","techno","","","","","","","","pop","electronic","pop","electronic","hip hop","electronic","","","","","","",""
"82421","Curiosity Killed the Cat","https://en.wikipedia.org/wiki/Curiosity_Killed_the_Cat","sophisti-pop","funk","","","","","","","","","","","","electronic","electronic","","","","","","","","","","",""
"82424","Jay Smith","https://en.wikipedia.org/wiki/Jay_Smith_(singer)","alternative rock","hard rock","blues rock","pop rock","country","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"82425","Amanda Fondell","https://en.wikipedia.org/wiki/Amanda_Fondell","pop","soul","rock","","","","","","","","","","","pop","r&b & soul","rock","","","","","","","","","",""
"82456","Paul Nelson","https://en.wikipedia.org/wiki/Paul_Nelson_(musician)","blues","rock","pop","funk","jam","r&b","","","","","","","","","rock","pop","electronic","","electronic","","","","","","",""
"82468","Ali Tamposi","https://en.wikipedia.org/wiki/Ali_Tamposi","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"82530","Buffy Lawson","https://en.wikipedia.org/wiki/Buffy_Lawson","country","","","","","","","","","","","","","","","","","","","","","","","","",""
"82616","Kayah","https://en.wikipedia.org/wiki/Kayah_(singer)","pop","soul","jazz","world","dance","","","","","","","","","pop","r&b & soul","jazz","world","","","","","","","","",""
"82736","MØ","https://en.wikipedia.org/wiki/MØ","electronic","electropop","synth-pop","indie pop","","","","","","","","","","electronic","electronic","electronic","pop","","","","","","","","",""
"82763","Kim Patton Johnston","https://en.wikipedia.org/wiki/Kim_McLean","americana","gospel","country","bluegrass","","","","","","","","","","folk","other","","","","","","","","","","",""
"82795","Alex","https://en.wikipedia.org/wiki/Alex_(singer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82981","Eric Morena","https://en.wikipedia.org/wiki/Éric_Morena","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83049","The Sons of Champlin","https://en.wikipedia.org/wiki/Sons_of_Champlin","psychedelia","r&b","funk","","","","","","","","","","","","electronic","electronic","","","","","","","","","",""
"83124","F.S.K.","https://en.wikipedia.org/wiki/F.S.K._(band)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83325","Boowy","https://en.wikipedia.org/wiki/Boøwy","power pop","post-punk","new wave","punk rock","","","","","","","","","","rock","punk","electronic","rock","","","","","","","","",""
"83326","Kyosuke Himuro","https://en.wikipedia.org/wiki/Kyosuke_Himuro","rock","pop","","","","","","","","","","","","rock","pop","","","","","","","","","","",""
"83350","Phantogram","https://en.wikipedia.org/wiki/Phantogram_(band)","electronic rock","dream pop","electronica","trip hop","psychedelic pop","","","","","","","","","electronic","rock","electronic","hip hop","pop","","","","","","","",""
"83441","Izhar Cohen","https://en.wikipedia.org/wiki/Izhar_Cohen","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83449","Darin","https://en.wikipedia.org/wiki/Darin_(singer)","pop","dance","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83469","Ulf Lundell","https://en.wikipedia.org/wiki/Ulf_Lundell","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"83635","Tinie Tempah","https://en.wikipedia.org/wiki/Tinie_Tempah","hip hop","electronic","dance-pop","uk rap","","","","","","","","","","electronic","electronic","electronic","","","","","","","","","",""
"83650","Py Bäckman","https://en.wikipedia.org/wiki/Py_Bäckman","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83683","Set It Off","https://en.wikipedia.org/wiki/Set_It_Off_(band)","pop rock","pop-punk","alternative rock","alternative metal","post-hardcore","","","","","","","","","rock","","rock","metal","punk","","","","","","","",""
"83687","Knuckle Puck","https://en.wikipedia.org/wiki/Knuckle_Puck","pop punk","emo","","","","","","","","","","","","punk","punk","","","","","","","","","","",""
"83737","Tilda Swinton","https://en.wikipedia.org/wiki/Tilda_Swinton","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83797","Jenny Silver","https://en.wikipedia.org/wiki/Jenny_Silver","pop","electropop","soul","rock","","","","","","","","","","pop","electronic","r&b & soul","rock","","","","","","","","",""
"83798","Plura Jonsson","https://en.wikipedia.org/wiki/Plura_Jonsson","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"83801","Eldkvarn","https://en.wikipedia.org/wiki/Eldkvarn_(band)","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"83803","Sister Cristina","https://en.wikipedia.org/wiki/Cristina_Scuccia","pop","rock","soul","","","","","","","","","","","pop","rock","r&b & soul","","","","","","","","","",""
"83816","Peter LeMarc","https://en.wikipedia.org/wiki/Peter_LeMarc","pop","rock","country","soul","","","","","","","","","","pop","rock","","r&b & soul","","","","","","","","",""
"83818","Mauro Scocco","https://en.wikipedia.org/wiki/Mauro_Scocco","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83835","Glass Animals","https://en.wikipedia.org/wiki/Glass_Animals","indie rock","psychedelic pop","indie pop","electronic rock","alternative pop","","","","","","","","","rock","pop","pop","electronic","pop","","","","","","","",""
"83841","Martin Mull","https://en.wikipedia.org/wiki/Martin_Mull","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83855","Tomas Andersson Wij","https://en.wikipedia.org/wiki/Tomas_Andersson_Wij","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"83859","Freddie Wadling","https://en.wikipedia.org/wiki/Freddie_Wadling","rock","punk","","","","","","","","","","","","rock","punk","","","","","","","","","","",""
"83921","Lone Star","https://en.wikipedia.org/wiki/Lone_Star_(band)","progressive rock","hard rock","symphonic rock","heavy metal","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"83926","Zodiac Mindwarp","https://en.wikipedia.org/wiki/Zodiac_Mindwarp_and_the_Love_Reaction","hard rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"84071","Jaime Morey","https://en.wikipedia.org/wiki/Jaime_Morey","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84158","Otto","https://en.wikipedia.org/wiki/Otto_Waalkes","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84242","Melinda Schneider","https://en.wikipedia.org/wiki/Melinda_Schneider","country","","","","","","","","","","","","","","","","","","","","","","","","",""
"84247","Ola Magnell","https://en.wikipedia.org/wiki/Ola_Magnell","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84257","Hiroshi Sato","https://en.wikipedia.org/wiki/Hiroshi_Sato_(musician)","city pop","electronic","jazz","jazz fusion","j-pop","soft rock","","","","","","","","electronic","electronic","jazz","jazz","world","rock","","","","","","",""
"84292","Svika Pick","https://en.wikipedia.org/wiki/Svika_Pick","pop","rock","disco","eurodance","","","","","","","","","","pop","rock","electronic","electronic","","","","","","","","",""
"84296","Tanel Padar","https://en.wikipedia.org/wiki/Tanel_Padar","pop","rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"84322","Juno Reactor","https://en.wikipedia.org/wiki/Juno_Reactor","electronica","psytrance","goa trance","trip hop","industrial","world","","","","","","","","electronic","","electronic","hip hop","electronic","world","","","","","","",""
"84402","Lasse Wellander","https://en.wikipedia.org/wiki/Lasse_Wellander","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84582","Lower Than Atlantis","https://en.wikipedia.org/wiki/Lower_Than_Atlantis","alternative rock","pop rock","punk rock","post-hardcore","","","","","","","","","","rock","rock","rock","punk","","","","","","","","",""
"84588","Magnus Uggla","https://en.wikipedia.org/wiki/Magnus_Uggla","rock","pop","punk rock","glam rock","","","","","","","","","","rock","pop","rock","rock","","","","","","","","",""
"84639","Joseph Brackett, Jr.","https://en.wikipedia.org/wiki/Joseph_Brackett","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84640","Sydney Carter","https://en.wikipedia.org/wiki/Sydney_Carter","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84655","Joe Glazer","https://en.wikipedia.org/wiki/Joe_Glazer","folk music","protest music","","","","","","","","","","","","","","","","","","","","","","","",""
"84704","Anca Parghel","https://en.wikipedia.org/wiki/Anca_Parghel","jazz","vocal jazz","","","","","","","","","","","","jazz","jazz","","","","","","","","","","",""
"84753","Fischerspooner","https://en.wikipedia.org/wiki/Fischerspooner","electroclash","","","","","","","","","","","","","electronic","","","","","","","","","","","",""
"84847","Susan Sarandon","https://en.wikipedia.org/wiki/Susan_Sarandon","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84895","Lotta","https://en.wikipedia.org/wiki/Lotta_Hedlund","pop","rock","schlager","","","","","","","","","","","pop","rock","pop","","","","","","","","","",""
"84972","Zarah Leander","https://en.wikipedia.org/wiki/Zarah_Leander","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85015","Annett Louisan","https://en.wikipedia.org/wiki/Annett_Louisan","german pop","chanson","acoustic pop","","","","","","","","","","","","pop","","","","","","","","","","",""
"85016","LaBrassBanda","https://en.wikipedia.org/wiki/LaBrassBanda","neue volksmusik","bavarian folk","wind band","punk","gypsy punk","reggae","brass","","","","","","","","","","punk","punk","world","","","","","","",""
"85035","Ina Müller","https://en.wikipedia.org/wiki/Ina_Müller","pop","chanson","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"85156","Hans Albers","https://en.wikipedia.org/wiki/Hans_Albers","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85174","The Avener","https://en.wikipedia.org/wiki/The_Avener","deep house","electro","","","","","","","","","","","","electronic","hip hop","","","","","","","","","","",""
"85195","Molly Sandén","https://en.wikipedia.org/wiki/Molly_Sandén","pop","dance-pop","r&b","","","","","","","","","","","pop","electronic","electronic","","","","","","","","","",""
"85196","E.M.D.","https://en.wikipedia.org/wiki/E.M.D.","teen pop","pop","","","","","","","","","","","","pop","pop","","","","","","","","","","",""
"85249","Astrid Williamson","https://en.wikipedia.org/wiki/Astrid_Williamson","pop","rock","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"85365","Gavin James","https://en.wikipedia.org/wiki/Gavin_James_(singer)","pop","acoustic","","","","","","","","","","","","pop","","","","","","","","","","","",""
"85436","Damien Jurado","https://en.wikipedia.org/wiki/Damien_Jurado","indie rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"85531","???? ??????","https://en.wikipedia.org/wiki/Ilya_Reznik","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85679","The Vacant Lots","https://en.wikipedia.org/wiki/The_Vacant_Lots","electro","psychedelic rock","garage rock","neo-psychedelia","minimal","shoegazing","","","","","","","","hip hop","rock","rock","rock","","","","","","","","",""
"85838","Tank [2]","https://en.wikipedia.org/wiki/Tank_(American_singer)","r&b","soul","","","","","","","","","","","","electronic","r&b & soul","","","","","","","","","","",""
"85866","Jhené Aiko","https://en.wikipedia.org/wiki/Jhené_Aiko","r&b","neo soul","","","","","","","","","","","","electronic","hip hop","","","","","","","","","","",""
"85926","Gabriella Ferri","https://en.wikipedia.org/wiki/Gabriella_Ferri","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85995","Piers Faccini","https://en.wikipedia.org/wiki/Piers_Faccini","world music","folk music","","","","","","","","","","","","","","","","","","","","","","","",""
"86064","The Dear Hunter","https://en.wikipedia.org/wiki/The_Dear_Hunter","progressive rock","indie rock","experimental rock","art rock","symphonic rock","baroque pop","","","","","","","","rock","rock","rock","rock","rock","pop","","","","","","",""
"86261","Nordman","https://en.wikipedia.org/wiki/Nordman","neo folk rock","","","","","","","","","","","","","","","","","","","","","","","","",""
"86265","One More Time","https://en.wikipedia.org/wiki/One_More_Time_(band)","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"86280","Sunny Day Real Estate","https://en.wikipedia.org/wiki/Sunny_Day_Real_Estate","emo","alternative rock","post-hardcore","indie rock","","","","","","","","","","punk","rock","punk","rock","","","","","","","","",""
"86345","Phyllis Kinney","https://en.wikipedia.org/wiki/Phyllis_Kinney","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86426","Santana","https://en.wikipedia.org/wiki/Santana_(band)","latin rock","blues rock","psychedelic rock","acid rock","chicano rock","jazz fusion","yacht rock","","","","","","","world","rock","rock","rock","rock","jazz","rock","","","","","",""
"86442","Major Lazer","https://en.wikipedia.org/wiki/Major_Lazer","edm","dancehall","reggae","hip hop","moombahton","trap","reggae fusion","electro house","soca","rocksteady","reggaeton","","","","world","world","electronic","electronic","electronic","world","electronic","world","world","world","",""
"86613","Keith Nichols","https://en.wikipedia.org/wiki/Keith_Nichols","jazz","","","","","","","","","","","","","jazz","","","","","","","","","","","",""
"86710","Soul Coughing","https://en.wikipedia.org/wiki/Soul_Coughing","alternative rock","alternative hip hop","electronic","","","","","","","","","","","rock","electronic","electronic","","","","","","","","","",""
"86741","Harry Styles","https://en.wikipedia.org/wiki/Harry_Styles","pop rock","soft rock","synth-pop","britpop","","","","","","","","","","rock","rock","electronic","world","","","","","","","","",""
"86776","James Newman","https://en.wikipedia.org/wiki/James_Newman_(singer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86811","Ed Kirkeby","https://en.wikipedia.org/wiki/Ed_Kirkeby","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86851","Alesso","https://en.wikipedia.org/wiki/Alesso","progressive house","pop","","","","","","","","","","","","electronic","pop","","","","","","","","","","",""
"86890","Y & T","https://en.wikipedia.org/wiki/Y&T","heavy metal","hard rock","glam metal","","","","","","","","","","","","rock","metal","","","","","","","","","",""
"87304","Coppelius","https://en.wikipedia.org/wiki/Coppelius","cello metal","","","","","","","","","","","","","","","","","","","","","","","","",""
"87388","Takeshi Kitano","https://en.wikipedia.org/wiki/Takeshi_Kitano","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87411","Peter, Sue & Marc","https://en.wikipedia.org/wiki/Peter,_Sue_and_Marc","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87424","Katzenjammer","https://en.wikipedia.org/wiki/Katzenjammer_(band)","rock","country","balkan","dark cabaret","","","","","","","","","","rock","","","rock","","","","","","","","",""
"87632","Yuya Uchida","https://en.wikipedia.org/wiki/Yuya_Uchida_(singer)","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"87684","James Cleveland","https://en.wikipedia.org/wiki/James_Cleveland","gospel","traditional black gospel","urban contemporary gospel","soul music","","","","","","","","","","other","","r&b & soul","","","","","","","","","",""
"87711","Double Trouble","https://en.wikipedia.org/wiki/Double_Trouble_(band)","texas blues","blues rock","electric blues","instrumental rock","","","","","","","","","","blues / country","rock","blues / country","rock","","","","","","","","",""
"87745","Twin Atlantic","https://en.wikipedia.org/wiki/Twin_Atlantic","alternative rock","power pop","emo pop","indie rock","","","","","","","","","","rock","rock","punk","rock","","","","","","","","",""
"87747","As It Is","https://en.wikipedia.org/wiki/As_It_Is_(band)","pop punk","emo","pop rock","post-hardcore","","","","","","","","","","punk","punk","rock","punk","","","","","","","","",""
"87779","Negicco","https://en.wikipedia.org/wiki/Negicco","j-pop","indie pop","","","","","","","","","","","","world","pop","","","","","","","","","","",""
"87784","Armand Piron","https://en.wikipedia.org/wiki/Armand_J._Piron","jazz","dixieland","","","","","","","","","","","","jazz","jazz","","","","","","","","","","",""
"87912","Irma Pany","https://en.wikipedia.org/wiki/Irma_(singer)","folk","pop","","","","","","","","","","","","folk","pop","","","","","","","","","","",""
"87923","Johnny McDaid","https://en.wikipedia.org/wiki/Johnny_McDaid","britpop","indie rock","alternative rock","pop","dance","","","","","","","","","world","rock","rock","pop","","","","","","","","",""
"88082","Real Friends","https://en.wikipedia.org/wiki/Real_Friends_(band)","alternative rock","pop punk","emo pop","post-hardcore","","","","","","","","","","rock","punk","punk","punk","","","","","","","","",""
"88336","James Bay","https://en.wikipedia.org/wiki/James_Bay_(singer)","rock","pop","soul","americana","","","","","","","","","","rock","pop","r&b & soul","folk","","","","","","","","",""
"88399","Miriam Bryant","https://en.wikipedia.org/wiki/Miriam_Bryant","pop","soul","","","","","","","","","","","","pop","r&b & soul","","","","","","","","","","",""
"88400","Daniel Lemma","https://en.wikipedia.org/wiki/Daniel_Lemma","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88402","Måns Zelmerlöw","https://en.wikipedia.org/wiki/Måns_Zelmerlöw","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"88405","Wintergatan","https://en.wikipedia.org/wiki/Wintergatan","folktronica","experimental pop","post-rock","","","","","","","","","","","electronic","","electronic","","","","","","","","","",""
"88476","Vessels","https://en.wikipedia.org/wiki/Vessels_(band)","post-rock","electronic","tech house","","","","","","","","","","","electronic","electronic","electronic","","","","","","","","","",""
"88518","Monica Törnell","https://en.wikipedia.org/wiki/Monica_Törnell","folk","rock","pop","","","","","","","","","","","folk","rock","pop","","","","","","","","","",""
"88524","Svidden","https://en.wikipedia.org/wiki/Svidden","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88554","Jim Bailey","https://en.wikipedia.org/wiki/Jim_Bailey_(entertainer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88588","Ultima Thule","https://en.wikipedia.org/wiki/Ultima_Thule_(Swedish_band)","rock","viking rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"88603","Jack Vreeswijk","https://en.wikipedia.org/wiki/Jack_Vreeswijk","folk music","","","","","","","","","","","","","","","","","","","","","","","","",""
"88622","Björn J:son Lindh","https://en.wikipedia.org/wiki/Björn_J:son_Lindh","","","","","","","","","","","","","","","","","","","","","","","","","",""
